id,prdlstReportNo,disliked_id
26669,19980448005172,7
26670,19980448005172,0
26671,19980448005122,11
26672,19980448005122,2
26673,19980448005122,2
26674,19980448005122,2
26675,19980448005122,2
26676,19980448005122,2
26677,19980448005122,13
26678,19980448005122,13
26679,19980448005122,2
26680,19980448005122,2
26681,19980448005116,11
26682,19980448005116,2
26683,19980448005116,2
26684,19980448005116,2
26685,19980448005116,2
26686,19980448005116,2
26687,19980448005116,13
26688,19980448005116,13
26689,19980448005116,13
26690,19980448005116,13
26691,19980448005116,2
26692,1998044800419,11
26693,1998044800419,6
26694,1998044800419,2
26695,1998044800419,13
26696,1998044800419,13
26697,19980443014880,13
26698,19980443014880,13
26699,19980443014880,13
26700,19980443014880,13
26701,19980443014880,2
26702,19980443014880,13
26703,19980405001307,6
26704,19980405001307,2
26705,19980405001307,13
26706,19980405001307,13
26707,19980405001307,2
26708,19980405001307,7
26709,19980405001306,6
26710,19980405001306,2
26711,19980405001306,13
26712,19980405001306,13
26713,19980405001306,2
26714,19980405001306,7
26715,19980405001302,6
26716,19980405001302,11
26717,19980405001302,2
26718,19980405001302,13
26719,19980405001302,13
26720,19980405001302,13
26721,19980405001302,13
26722,19980405001288,6
26723,19980405001288,6
26724,19980405001288,6
26725,19980405001288,6
26726,19980405001288,11
26727,19980405001288,13
26728,19980405001288,2
26729,19980405001288,13
26730,19980405001288,13
26731,19980405001288,13
26732,19980405001287,6
26733,19980405001287,11
26734,19980405001287,13
26735,19980405001287,2
26736,19980405001287,2
26737,19980405001287,13
26738,19980405001287,7
26739,19980405001287,13
26740,19980405001287,13
26741,19980405001244,6
26742,19980405001244,7
26743,19980405001244,6
26744,19980405001244,7
26745,19980405001244,9
26746,19980405001244,13
26747,19980405001244,2
26748,19980405001244,13
26749,19980364325346,0
26750,19980364325346,13
26751,1998036030735,6
26752,1998036030731,6
26753,1998036030730,6
26754,19980308080252,13
26755,19980308080252,13
26756,19980308080245,13
26757,19980308080245,13
26758,19980308080243,13
26759,19980308080243,5
26760,19980308080243,5
26761,19980308080243,13
26762,19980308080241,13
26763,19980308080241,13
26764,19980308080241,2
26765,19980308080241,2
26766,19980308080241,2
26767,19980308080241,12
26768,19980308080241,13
26769,19980308080241,13
26770,19980308080241,13
26771,19980308080239,13
26772,19980308080239,13
26773,19980308080239,13
26774,19980308080239,13
26775,19980308080237,13
26776,19980308080237,16
26777,19980308080237,16
26778,19980308080235,13
26779,19980308080235,15
26780,19980308080235,4
26781,19980308080235,5
26782,19980308080235,5
26783,19980308080235,5
26784,19980308080234,13
26785,19980308080234,13
26786,19980308080234,13
26787,19980308080229,13
26788,19980308080224,13
26789,19980308080222,13
26790,19980308080222,13
26791,19980308080222,2
26792,19980308080221,13
26793,19980308080221,13
26794,19980308080217,13
26795,19980308080217,13
26796,19980308080217,2
26797,19980308080216,13
26798,19980308080216,13
26799,19980308080216,13
26800,19980308080216,13
26801,19980308080215,13
26802,19980308080215,13
26803,19980308080215,13
26804,19980308080215,5
26805,19980308080215,0
26806,19980308080215,4
26807,19980308080215,5
26808,19980308080215,13
26809,19980308080214,13
26810,19980308080214,2
26811,19980308080214,2
26812,19980308080214,2
26813,19980308080214,12
26814,19980308080214,13
26815,19980308080214,13
26816,19980308080214,13
26817,19980308080209,13
26818,19980308080209,13
26819,19980308080209,4
26820,19980308080209,5
26821,19980308080209,5
26822,19980308080209,5
26823,19980308080209,2
26824,19980308080208,13
26825,19980308080208,13
26826,19980308080208,4
26827,19980308080208,5
26828,19980308080208,5
26829,19980308080208,5
26830,19980308080208,2
26831,19980308080205,13
26832,19980308080205,0
26833,19980308080205,13
26834,19980308080205,4
26835,19980308080205,5
26836,19980308080205,5
26837,19980308080205,5
26838,19980308080205,4
26839,19980308080205,4
26840,19980308080203,14
26841,19980308080203,6
26842,19980308080203,15
26843,19980308080203,18
26844,19980308080203,14
26845,19980308080202,6
26846,19980308080202,15
26847,19980308080202,18
26848,19980308080201,4
26849,19980308080201,5
26850,19980308080201,5
26851,19980308080201,5
26852,19980308080201,4
26853,19980308080201,5
26854,19980308080201,13
26855,19980308080201,4
26856,19980308080201,5
26857,19980308080200,2
26858,19980308080200,12
26859,19980308080200,0
26860,19980308080200,13
26861,19980308080200,4
26862,19980308080200,4
26863,19980308080193,13
26864,19980308080193,2
26865,19980308080193,13
26866,19980308080193,12
26867,19980308080193,13
26868,19980308080193,0
26869,19980308080193,13
26870,19980308080193,4
26871,19980308080193,4
26872,19980308080189,13
26873,19980308080189,13
26874,19980308080189,2
26875,19980308080188,13
26876,19980308080188,13
26877,19980308080188,2
26878,19980308080187,13
26879,19980308080187,4
26880,19980308080187,5
26881,19980308080187,5
26882,19980308080187,13
26883,19980308080187,4
26884,19980308080187,13
26885,19980308080177,0
26886,19980308080177,13
26887,19980308080177,4
26888,19980308080177,5
26889,19980308080177,5
26890,19980308080177,5
26891,19980308080177,4
26892,19980308080177,4
26893,19980308080177,2
26894,19980308080174,13
26895,19980308080174,2
26896,19980308080174,13
26897,19980308080174,13
26898,19980308080171,0
26899,19980308080171,13
26900,19980308080171,4
26901,19980308080171,5
26902,19980308080171,5
26903,19980308080171,5
26904,19980308080171,4
26905,19980308080171,4
26906,19980308080169,13
26907,19980308080169,2
26908,19980308080169,13
26909,19980308080169,0
26910,19980308080169,13
26911,19980308080161,13
26912,19980308080161,0
26913,19980308080161,4
26914,19980308080161,5
26915,19980308080161,5
26916,19980308080161,5
26917,19980308080161,4
26918,19980308080161,4
26919,19980308080161,13
26920,19980308080161,2
26921,19980308080161,2
26922,19980308080159,0
26923,19980308080159,13
26924,19980308080159,4
26925,19980308080159,5
26926,19980308080159,5
26927,19980308080159,5
26928,19980308080159,4
26929,19980308080159,4
26930,19980308080159,2
26931,19980308080155,0
26932,19980308080155,13
26933,19980308080155,4
26934,19980308080155,5
26935,19980308080155,5
26936,19980308080155,5
26937,19980308080155,4
26938,19980308080155,4
26939,19980308080155,2
26940,19980308080155,2
26941,19980308080144,13
26942,19980308080144,16
26943,19980308080144,13
26944,19980308080144,0
26945,19980308080144,16
26946,19980308080144,0
26947,19980308080127,14
26948,19980308080127,14
26949,1998030808011,13
26950,1998030808011,2
26951,1998030808011,13
26952,1998030808011,0
26953,1998030808011,13
26954,199802940657,2
26955,199802940657,2
26956,199802940657,2
26957,199802940657,2
26958,199802940657,13
26959,199802940657,7
26960,1998029406517,2
26961,1998029406517,2
26962,1998029406517,13
26963,1998029406517,7
26964,1998026203462,11
26965,19980262034578,6
26966,19980262034577,6
26967,19980262034523,6
26968,19980262034523,6
26969,19980262034518,6
26970,19980262034518,13
26971,19980262034518,0
26972,19980262034518,6
26973,1998026203440,6
26974,1998026203440,6
26975,1998026203440,0
26976,1998026203440,15
26977,1998026203439,6
26978,1998026203439,2
26979,1998026203439,6
26980,1998026203439,0
26981,1998026203439,0
26982,1998026203439,0
26983,1998026203439,15
26984,1998026203436,7
26985,1998026203436,2
26986,1998026203436,7
26987,1998026203436,0
26988,1998026203436,15
26989,1998026203436,0
26990,1998026203436,0
26991,1998026203436,6
26992,1998026203432,6
26993,1998026203432,7
26994,1998026203432,13
26995,1998026203432,15
26996,1998026203432,2
26997,19980262034167,7
26998,19980262034167,6
26999,19980262034167,13
27000,19980262034164,6
27001,19980262034164,6
27002,19980262034164,7
27003,19980262034164,2
27004,19980262034164,0
27005,19980262034164,0
27006,19980262034164,6
27007,19980262034164,6
27008,19980262034164,2
27009,19980262034164,0
27010,19980262034164,0
27011,19980262034164,6
27012,19980262034164,6
27013,19980262034164,2
27014,19980262034164,0
27015,19980262034164,0
27016,19980262034164,6
27017,19980262034164,6
27018,19980262034164,2
27019,19980262034164,0
27020,19980262034164,0
27021,19980262034164,6
27022,19980262034164,2
27023,19980262034164,6
27024,19980262034164,6
27025,19980262034164,6
27026,19980262034164,2
27027,19980262034164,0
27028,19980262034164,0
27029,19980262034120,6
27030,19980262034120,6
27031,19980262034120,2
27032,19980262034120,0
27033,19980262034120,0
27034,19980262034120,20
27035,19980262034120,6
27036,19980262034120,6
27037,19980262034120,6
27038,19980262034120,6
27039,19980262034120,2
27040,19980262034120,6
27041,19980262034120,13
27042,19980262034120,0
27043,19980262034120,6
27044,19980262034120,6
27045,19980262034120,6
27046,19980262034120,6
27047,19980262034120,2
27048,19980262034120,2
27049,19980262034120,2
27050,19980262034120,20
27051,19980262034120,6
27052,19980262034112,6
27053,19980262034112,6
27054,19980262034112,2
27055,19980262034112,6
27056,19980262034112,13
27057,19980262034112,0
27058,19980262034112,0
27059,19980262034112,6
27060,1998026202958,0
27061,1998026202958,13
27062,199802620295,0
27063,199802620295,2
27064,199802620295,0
27065,199802620295,0
27066,199802620295,13
27067,1998026202947,2
27068,1998026202947,2
27069,1998026202947,0
27070,1998026202947,0
27071,1998026202947,13
27072,1998026202947,13
27073,1998026202947,0
27074,1998026202937,0
27075,1998026202936,16
27076,19980262029345,5
27077,19980262029345,0
27078,19980262029345,5
27079,19980262029345,2
27080,19980262029345,2
27081,19980262029345,0
27082,19980262029345,0
27083,19980262029345,13
27084,19980262029345,13
27085,19980262029248,0
27086,19980262029248,0
27087,19980262029248,0
27088,19980262029248,13
27089,19980262029248,13
27090,19980262029216,2
27091,19980262029216,0
27092,19980262029216,0
27093,19980262029216,13
27094,19980262029215,2
27095,19980262029193,0
27096,19980262029182,2
27097,19980262029182,0
27098,19980262029182,0
27099,19980262029182,2
27100,1998026202076,11
27101,1998026202076,2
27102,1998026202076,2
27103,1998026202076,2
27104,1998026202076,2
27105,1998026202076,13
27106,1998026202076,13
27107,1998026202076,2
27108,1998026202076,2
27109,19980262020356,6
27110,19980262020356,13
27111,19980262020356,7
27112,19980262020351,6
27113,19980262020349,13
27114,19980262020349,13
27115,19980262020349,2
27116,19980262020349,6
27117,19980262020348,13
27118,19980262020348,13
27119,19980262020344,13
27120,19980262020344,13
27121,19980262020343,13
27122,19980262020343,13
27123,19980262020342,6
27124,19980262020342,2
27125,19980262020342,13
27126,19980262020340,6
27127,19980262020340,6
27128,19980262020340,0
27129,19980262020340,6
27130,19980262020340,0
27131,19980262020340,6
27132,19980262020340,6
27133,19980262020340,13
27134,19980262020340,13
27135,19980262020337,13
27136,19980262020337,13
27137,19980262020337,2
27138,19980262020335,6
27139,19980262020335,2
27140,19980262020335,2
27141,19980262020335,2
27142,19980262020335,2
27143,19980262020335,6
27144,19980262020334,13
27145,19980262020334,13
27146,19980262020332,6
27147,19980262020332,2
27148,19980262020332,13
27149,19980262020321,13
27150,19980262020321,13
27151,19980262020321,5
27152,19980262020321,5
27153,19980262020315,11
27154,19980262020315,2
27155,19980262020315,2
27156,19980262020315,2
27157,19980262020315,2
27158,19980262020311,11
27159,19980262020311,2
27160,19980262020311,0
27161,19980262020311,2
27162,19980262020311,2
27163,19980262020311,13
27164,19980262020311,13
27165,19980262020311,0
27166,19980262020309,11
27167,19980262020309,2
27168,19980262020309,2
27169,19980262020309,2
27170,19980262020309,2
27171,19980262020309,2
27172,19980262020309,13
27173,19980262020309,13
27174,19980262020309,2
27175,19980262020309,2
27176,19980262020296,6
27177,19980262020296,2
27178,19980262020296,13
27179,19980262020296,2
27180,19980262020296,2
27181,19980262020293,13
27182,19980262020293,13
27183,19980262020293,2
27184,19980262020293,6
27185,19980262020292,13
27186,19980262020292,13
27187,19980262020291,13
27188,19980262020291,13
27189,19980262020290,13
27190,19980262020290,13
27191,1998026202028,6
27192,1998026202028,2
27193,1998026202028,2
27194,1998026202028,13
27195,1998026202028,13
27196,19980262020271,6
27197,19980262020271,6
27198,19980262020271,0
27199,19980262020271,6
27200,19980262020271,6
27201,19980262020271,13
27202,19980262020271,13
27203,19980262020271,6
27204,19980262020257,11
27205,19980262020257,2
27206,19980262020257,2
27207,19980262020257,13
27208,19980262020257,13
27209,19980262020257,2
27210,19980262020257,2
27211,19980262020257,2
27212,19980262020257,2
27213,19980262020257,13
27214,19980262020257,13
27215,19980262020257,0
27216,19980262020257,0
27217,19980262020255,2
27218,19980262020255,2
27219,19980262020255,2
27220,19980262020255,2
27221,19980262020255,13
27222,19980262020255,13
27223,19980262020255,0
27224,19980262020255,0
27225,19980262020255,2
27226,19980262020255,2
27227,19980262020254,11
27228,19980262020254,2
27229,19980262020254,2
27230,19980262020254,2
27231,19980262020254,2
27232,19980262020254,13
27233,19980262020254,13
27234,19980262020254,0
27235,19980262020254,0
27236,19980262020254,2
27237,19980262020254,2
27238,19980262020231,11
27239,19980262020231,2
27240,19980262020231,2
27241,19980262020231,2
27242,19980262020231,13
27243,19980262020231,13
27244,19980262020231,2
27245,19980262020231,2
27246,19980262020231,2
27247,19980262020228,11
27248,19980262020228,2
27249,19980262020228,2
27250,19980262020228,2
27251,19980262020228,2
27252,19980262020228,0
27253,19980262020228,0
27254,19980262020176,6
27255,19980262020176,7
27256,19980262020176,2
27257,19980262020176,2
27258,19980262020176,2
27259,19980262020176,13
27260,19980262020176,0
27261,19980262020176,7
27262,19980262020171,6
27263,19980262020171,2
27264,19980262020171,13
27265,19980262020171,13
27266,19980262020170,6
27267,19980262020170,2
27268,19980262020170,7
27269,19980262020170,13
27270,19980262020170,13
27271,19980262020170,6
27272,19980262020170,0
27273,19980262020170,13
27274,19980262020168,11
27275,19980262020168,6
27276,19980262020168,2
27277,19980262020168,2
27278,19980262020168,2
27279,19980262020168,7
27280,19980262020168,7
27281,1998026202016,6
27282,1998026202016,6
27283,1998026202016,2
27284,1998026202016,0
27285,1998026202016,0
27286,1998026202016,6
27287,1998026202016,6
27288,1998026202016,2
27289,1998026202016,13
27290,1998026202016,13
27291,1998026202016,13
27292,1998026202016,6
27293,1998026202016,6
27294,1998026202016,2
27295,1998026202016,6
27296,1998026202016,6
27297,1998026202016,2
27298,1998026202016,13
27299,1998026202016,13
27300,1998026202016,6
27301,1998026202016,6
27302,1998026202016,2
27303,1998026202016,20
27304,1998026202016,13
27305,1998026202016,13
27306,19980262020137,6
27307,19980262020137,6
27308,19980262020120,6
27309,19980262020120,7
27310,19980262020120,11
27311,19980262020120,2
27312,19980262020120,13
27313,19980262020120,15
27314,19980262020120,13
27315,19980257052241,5
27316,19980257052241,13
27317,19980257052241,13
27318,19980257052241,2
27319,1998018900179,6
27320,1998018900179,7
27321,1998018900179,13
27322,1998018900179,13
27323,1998018900179,11
27324,1998018900179,7
27325,1998018900150,6
27326,1998018900150,2
27327,1998018900150,2
27328,1998018900150,13
27329,1998018900150,13
27330,1998018900150,11
27331,1998018900150,7
27332,19980189001455,6
27333,19980189001455,13
27334,19980189001455,13
27335,1998018900143,6
27336,1998018900143,7
27337,1998018900143,13
27338,1998018900143,13
27339,1998018900143,2
27340,1998018900143,2
27341,1998018900143,13
27342,1998018900143,13
27343,1998018900143,11
27344,1998018900143,7
27345,19980189001421,7
27346,19980189001421,0
27347,19980189001403,6
27348,19980189001403,2
27349,19980189001403,2
27350,19980189001403,15
27351,19980189001403,15
27352,19980189001403,7
27353,19980189001403,6
27354,19980189001403,13
27355,19980189001403,13
27356,19980189001360,7
27357,19980189001360,0
27358,19980189001322,6
27359,19980189001322,0
27360,19980189001322,6
27361,19980189001322,0
27362,19980189001305,11
27363,19980189001303,6
27364,19980189001303,7
27365,19980189001303,7
27366,19980189001303,7
27367,19980189001303,13
27368,19980189001303,13
27369,19980189001303,2
27370,19980189001303,13
27371,19980189001303,13
27372,19980189001258,11
27373,19980189001255,7
27374,19980189001245,7
27375,19980189001245,7
27376,19980189001245,13
27377,19980189001245,13
27378,19980189001245,13
27379,19980189001245,13
27380,19980189001245,13
27381,19980189001245,13
27382,19980189001245,14
27383,1998018900122,6
27384,1998018900122,0
27385,1998018900122,7
27386,1998018900122,2
27387,1998018900122,2
27388,1998018900122,7
27389,1998018900122,13
27390,1998018900122,13
27391,1998018900122,13
27392,1998018900122,7
27393,1998018900122,11
27394,19980189001208,11
27395,19980189001208,2
27396,19980189001208,2
27397,19980189001208,2
27398,19980189001208,7
27399,19980189001208,7
27400,19980189001208,13
27401,19980189001208,13
27402,19980189001208,7
27403,19980189001207,6
27404,19980189001207,2
27405,19980189001207,2
27406,19980189001207,2
27407,19980189001207,7
27408,19980189001207,7
27409,19980189001207,13
27410,19980189001207,13
27411,19980189001207,7
27412,19980189001168,7
27413,19980189001168,7
27414,19980189001168,6
27415,19980189001168,2
27416,19980189001168,2
27417,19980189001168,2
27418,19980189001168,13
27419,19980189001168,11
27420,19980189001168,7
27421,19980189001168,10
27422,19980189001168,10
27423,19980189001148,6
27424,19980189001148,2
27425,19980189001148,2
27426,19980189001148,2
27427,19980189001148,2
27428,19980189001148,0
27429,19980189001118,6
27430,19980189001118,7
27431,19980189001118,13
27432,19980189001118,13
27433,19980189001118,2
27434,19980189001118,13
27435,19980189001118,2
27436,19980189001118,13
27437,19980189001118,13
27438,19980189001118,11
27439,19980189001118,7
27440,199706170482,0
27441,199706170482,14
27442,199706170482,8
27443,199706170482,8
27444,1997061408385,2
27445,199706140838,13
27446,1997061408379,13
27447,1997061408379,14
27448,1997061408377,13
27449,1997061408377,13
27450,1997061408377,13
27451,1997061408373,13
27452,1997061408351,2
27453,1997061408351,13
27454,1997061408330,13
27455,1997061408330,13
27456,19970614083150,2
27457,19970614083136,8
27458,19970614083136,13
27459,19970614083136,15
27460,19970614083135,13
27461,19970614083132,13
27462,19970614083132,13
27463,19970614083131,14
27464,19970614083120,2
27465,19970614083118,13
27466,19970614083118,13
27467,19970614083118,13
27468,19970614083114,0
27469,19970614083110,13
27470,19970614083110,13
27471,19970614083110,13
27472,19970614083110,13
27473,19970614083104,14
27474,19970614083102,13
27475,19970614083102,13
27476,19970614083102,13
27477,19970570162286,14
27478,19970570162286,0
27479,19970570162270,14
27480,19970570162270,14
27481,19970570162269,14
27482,19970570162269,14
27483,19970570162268,14
27484,1997051507175,13
27485,1997051507175,13
27486,1997051507175,2
27487,1997051507174,13
27488,1997051507174,13
27489,1997051507174,2
27490,19970515071412,5
27491,19970515071412,5
27492,19970515071412,5
27493,19970515071392,2
27494,19970515071392,13
27495,19970515071392,13
27496,19970515071392,2
27497,19970515071392,2
27498,19970515071392,13
27499,19970515071392,13
27500,19970515071371,5
27501,19970515071371,5
27502,19970515071371,5
27503,19970515071371,2
27504,19970515071357,2
27505,19970515071357,2
27506,19970515071357,2
27507,19970515071357,0
27508,19970515071357,0
27509,19970515071357,2
27510,19970515071357,13
27511,19970515071357,13
27512,1997051507134,2
27513,1997051507134,13
27514,1997051507134,13
27515,19970515071322,13
27516,19970515071322,13
27517,19970515071270,2
27518,19970515071270,2
27519,1997051507110,2
27520,1997051507110,13
27521,1997051507110,13
27522,199705150711,2
27523,199705150711,13
27524,199705150711,13
27525,1997050601013,9
27526,19970499063192,13
27527,19970467134113,2
27528,19970467134113,13
27529,19970467134113,13
27530,19970467134113,2
27531,19970467134113,13
27532,19970467134113,13
27533,19970467134113,2
27534,19970467134113,13
27535,19970467134113,19
27536,19970467134113,19
27537,19970467134113,19
27538,19970467134113,2
27539,19970467134113,7
27540,1997046417285,14
27541,1997046417285,0
27542,19970464172256,12
27543,19970464172256,13
27544,19970464172256,14
27545,19970464172210,11
27546,19970464172210,14
27547,19970464172210,8
27548,19970464172168,14
27549,19970464172168,14
27550,19970464172111,10
27551,19970464172111,6
27552,19970464172111,6
27553,19970464172111,14
27554,1997044311999,4
27555,1997044311999,13
27556,1997044311999,0
27557,1997044311999,2
27558,1997044311999,2
27559,1997044311999,13
27560,1997044311999,13
27561,1997044311999,4
27562,199704431199,0
27563,199704431199,0
27564,1997044311960,0
27565,1997044311960,0
27566,1997044311960,13
27567,199704431196,13
27568,199704431196,14
27569,199704431196,6
27570,199704431196,13
27571,199704431196,8
27572,199704431196,8
27573,199704431196,8
27574,199704431195,13
27575,199704431195,14
27576,199704431195,6
27577,199704431195,13
27578,1997044311948,0
27579,1997044311948,0
27580,1997044311948,0
27581,1997044311948,5
27582,1997044311948,5
27583,1997044311948,5
27584,1997044311948,5
27585,1997044311948,13
27586,1997044311946,0
27587,1997044311946,0
27588,1997044311946,0
27589,1997044311946,13
27590,1997044311946,0
27591,1997044311943,0
27592,1997044311943,0
27593,1997044311943,0
27594,1997044311943,13
27595,1997044311943,2
27596,1997044311943,2
27597,1997044311943,0
27598,1997044311943,13
27599,1997044311943,0
27600,1997044311943,13
27601,199704431194,13
27602,199704431194,14
27603,199704431194,6
27604,199704431194,13
27605,19970443119319,0
27606,19970443119319,0
27607,19970443119319,0
27608,19970443119319,0
27609,19970443119319,0
27610,19970443119319,2
27611,19970443119319,0
27612,19970443119319,0
27613,19970443119319,13
27614,19970443119319,13
27615,19970443119319,13
27616,19970443119318,0
27617,19970443119318,0
27618,19970443119318,0
27619,19970443119318,0
27620,19970443119318,2
27621,19970443119318,0
27622,19970443119318,13
27623,19970443119318,13
27624,19970443119318,13
27625,19970443119317,14
27626,19970443119317,13
27627,19970443119317,13
27628,19970443119306,0
27629,19970443119306,0
27630,19970443119306,0
27631,19970443119306,2
27632,19970443119306,0
27633,19970443119306,0
27634,19970443119306,13
27635,19970443119306,5
27636,19970443119306,0
27637,19970443119306,13
27638,19970443119306,13
27639,19970443119299,0
27640,19970443119299,0
27641,19970443119299,2
27642,19970443119299,2
27643,19970443119299,2
27644,19970443119299,0
27645,19970443119299,0
27646,19970443119299,13
27647,19970443119297,0
27648,19970443119297,0
27649,19970443119297,2
27650,19970443119297,2
27651,19970443119297,0
27652,19970443119297,0
27653,19970443119297,4
27654,19970443119297,13
27655,19970443119296,13
27656,19970443119296,14
27657,19970443119296,0
27658,19970443119296,13
27659,19970443119291,14
27660,19970443119290,13
27661,19970443119290,16
27662,19970443119290,13
27663,19970443119290,16
27664,19970443119289,0
27665,19970443119289,0
27666,19970443119289,2
27667,19970443119289,2
27668,19970443119289,2
27669,19970443119289,0
27670,19970443119289,16
27671,19970443119289,0
27672,19970443119289,16
27673,19970443119289,13
27674,19970443119289,13
27675,19970443119289,13
27676,19970443119289,16
27677,19970443119288,13
27678,19970443119288,13
27679,19970443119288,14
27680,19970443119287,13
27681,19970443119287,14
27682,19970443119287,13
27683,19970443119285,0
27684,19970443119285,0
27685,19970443119285,0
27686,19970443119285,0
27687,19970443119285,0
27688,19970443119285,0
27689,19970443119285,0
27690,19970443119285,13
27691,19970443119276,13
27692,19970443119276,13
27693,19970443119276,14
27694,19970443119276,16
27695,19970443119276,16
27696,19970443119276,16
27697,19970443119270,0
27698,19970443119270,0
27699,19970443119270,0
27700,19970443119270,13
27701,19970443119270,0
27702,19970443119270,0
27703,19970443119270,4
27704,19970443119270,2
27705,19970443119270,2
27706,19970443119270,2
27707,19970443119270,2
27708,19970443119270,13
27709,19970443119269,0
27710,19970443119269,0
27711,19970443119269,0
27712,19970443119269,13
27713,19970443119269,0
27714,19970443119269,0
27715,19970443119269,4
27716,19970443119269,2
27717,19970443119269,2
27718,19970443119269,2
27719,19970443119269,2
27720,19970443119269,13
27721,19970443119268,0
27722,19970443119268,0
27723,19970443119268,13
27724,19970443119268,13
27725,19970443119268,0
27726,19970443119268,0
27727,19970443119268,0
27728,19970443119268,13
27729,19970443119266,0
27730,19970443119266,0
27731,19970443119266,13
27732,19970443119266,13
27733,19970443119266,0
27734,19970443119266,0
27735,19970443119266,0
27736,19970443119266,13
27737,19970443119265,13
27738,19970443119265,14
27739,19970443119265,6
27740,19970443119265,13
27741,19970443119262,0
27742,19970443119262,0
27743,19970443119262,0
27744,19970443119262,13
27745,19970443119262,2
27746,19970443119262,2
27747,19970443119262,0
27748,19970443119262,5
27749,19970443119262,13
27750,19970443119262,13
27751,19970443119252,13
27752,19970443119252,14
27753,19970443119252,6
27754,19970443119252,13
27755,19970443119252,8
27756,19970443119252,13
27757,19970443119252,14
27758,19970443119252,6
27759,19970443119252,13
27760,19970443119252,8
27761,19970443119252,8
27762,19970443119252,8
27763,19970443119251,13
27764,19970443119251,14
27765,19970443119251,6
27766,19970443119251,13
27767,19970443119251,13
27768,19970443119251,14
27769,19970443119251,6
27770,19970443119251,13
27771,19970443119248,13
27772,19970443119248,14
27773,19970443119248,6
27774,19970443119248,13
27775,19970443119230,13
27776,19970443119230,6
27777,19970443119230,8
27778,19970443119230,0
27779,19970443119230,0
27780,19970443119230,13
27781,19970443119230,8
27782,19970443119230,8
27783,19970443119229,13
27784,19970443119229,13
27785,19970443119229,8
27786,19970443119229,13
27787,19970443119229,8
27788,19970443119229,13
27789,19970443119229,14
27790,19970443119229,8
27791,19970443119228,13
27792,19970443119228,6
27793,19970443119228,8
27794,19970443119228,13
27795,19970443119228,0
27796,19970443119228,14
27797,19970443119228,8
27798,19970443119228,8
27799,19970443119201,6
27800,19970443119183,13
27801,19970443119183,6
27802,19970443119183,14
27803,19970443119183,0
27804,19970443119183,0
27805,19970443119183,13
27806,19970443119183,14
27807,19970443119183,14
27808,19970443119180,13
27809,19970443119180,13
27810,19970443119180,14
27811,19970443119180,13
27812,19970443119180,14
27813,19970443119180,13
27814,19970443119180,14
27815,19970443119179,0
27816,19970443119179,0
27817,19970443119179,0
27818,19970443119179,13
27819,19970443119179,0
27820,19970443119179,0
27821,19970443119178,6
27822,19970443119175,13
27823,19970443119175,6
27824,19970443119175,0
27825,19970443119175,0
27826,19970443119175,13
27827,19970443119169,13
27828,19970443119169,6
27829,19970443119169,0
27830,19970443119169,0
27831,19970443119169,13
27832,19970443119140,13
27833,19970443119140,6
27834,19970443119140,14
27835,19970443119140,13
27836,19970443119140,0
27837,19970443119140,14
27838,19970443119140,14
27839,19970443119131,13
27840,19970443119131,6
27841,19970443119131,13
27842,19970443119131,0
27843,19970443119128,13
27844,19970443119128,6
27845,19970443119128,13
27846,19970443119128,0
27847,1997044104368,2
27848,1997044104368,2
27849,1997044104368,20
27850,1997044104366,2
27851,1997044104366,2
27852,1997044104366,10
27853,1997044104365,10
27854,1997044104359,10
27855,1997044104359,13
27856,1997044104353,13
27857,199704410435,2
27858,199704410435,2
27859,1997044104349,13
27860,1997044104349,2
27861,1997044104349,2
27862,1997044104349,2
27863,1997044104349,2
27864,1997044104349,13
27865,1997044104347,13
27866,1997044104340,2
27867,1997044104340,2
27868,1997044104330,13
27869,1997044104330,2
27870,1997044104330,2
27871,199704410433,2
27872,199704410433,2
27873,1997044104329,2
27874,1997044104329,2
27875,1997044104328,2
27876,1997044104328,2
27877,1997044104327,2
27878,1997044104327,2
27879,1997044104327,20
27880,1997044104317,20
27881,1997039503273,2
27882,1997039503273,2
27883,1997039503273,0
27884,1997039503273,0
27885,1997039503273,17
27886,1997039503272,2
27887,1997039503272,2
27888,1997039503272,2
27889,1997039503265,2
27890,1997039503265,13
27891,1997039503265,2
27892,1997039503265,2
27893,1997039503259,2
27894,1997039503259,2
27895,1997039503259,2
27896,1997039503259,0
27897,1997039503259,17
27898,1997039503257,2
27899,1997039503257,4
27900,1997039503248,2
27901,1997039503248,4
27902,1997039503248,5
27903,1997039503243,2
27904,1997039503243,2
27905,1997039503243,2
27906,199703950324,2
27907,199703950324,0
27908,1997039503239,2
27909,1997039503239,2
27910,1997039503239,2
27911,1997039503239,17
27912,19970372061176,5
27913,19970372061110,5
27914,19970368029324,2
27915,19970368029320,2
27916,19970368029320,16
27917,19970368029320,16
27918,19970368029316,2
27919,19970368029290,2
27920,19970368029279,2
27921,19970368029257,2
27922,1997035556972,2
27923,1997035556972,2
27924,1997035556972,2
27925,1997035556972,13
27926,19970311100213,2
27927,19970311100213,2
27928,19970311100203,2
27929,19970311100203,15
27930,19970311100203,0
27931,19970311100203,2
27932,19970311100203,5
27933,19970311100203,5
27934,19970311100139,2
27935,19970311100139,15
27936,19970311100139,13
27937,19970311100139,13
27938,19970311100139,2
27939,19970311100139,7
27940,19970311100139,13
27941,19970311100139,13
27942,19970311100139,19
27943,19970311100136,2
